0,0,0.000000,0.000000,0.000000
0,1,0.000000,0.000000,0.000000
1,0,-0.005272,1.108222,0.006545
1,1,0.006027,1.103659,0.000989
2,0,0.000816,2.227254,0.013145
2,1,0.013695,2.218486,0.003106
3,0,-0.015419,3.336085,0.027656
3,1,-0.012115,3.334732,0.019711
4,0,0.003922,4.453862,0.019960
4,1,0.000778,4.445230,0.015760
5,0,0.005379,5.574204,0.025260
5,1,0.019882,5.560213,0.001464
6,0,0.011215,6.682340,0.016621
6,1,-0.009460,6.681950,0.035010
7,0,0.009979,7.805566,0.037760
7,1,0.007988,7.788547,0.027291
8,0,0.019814,8.907451,0.030218
8,1,0.013527,8.898260,0.033010
9,0,0.015144,10.026820,0.060626
9,1,-0.007645,10.020326,0.055977
10,0,0.011955,11.130462,0.048746
10,1,0.009926,11.126592,0.051039
11,0,-0.002060,12.251163,0.072900
11,1,0.004578,12.232153,0.056354
12,0,0.003555,13.364188,0.074602
12,1,0.002480,13.355367,0.076569
13,0,-0.000038,14.478158,0.078953
13,1,-0.004402,14.466409,0.079106
14,0,0.007355,15.597684,0.078951
14,1,0.011253,15.579438,0.080096
15,0,0.020042,16.710838,0.078083
15,1,0.020897,16.682384,0.074837
16,0,0.022522,17.818558,0.097492
16,1,-0.010246,17.810661,0.117688
17,0,0.002876,18.938057,0.108905
17,1,0.006142,18.907681,0.098703
18,0,-0.010277,20.050285,0.135604
18,1,0.017212,20.020729,0.100961
19,0,-0.003677,21.162430,0.128724
19,1,0.001350,21.143162,0.116526
20,0,0.001274,22.280273,0.139490
20,1,0.005798,22.260189,0.122438
21,0,0.018562,23.389153,0.121913
21,1,0.020348,23.361689,0.113089
22,0,0.018196,24.501797,0.144846
22,1,0.014732,24.474995,0.134183
23,0,0.018982,25.616631,0.142621
23,1,-0.003197,25.603786,0.141909
24,0,0.017715,26.728672,0.153123
24,1,0.025818,26.706457,0.147202
25,0,0.011574,27.849873,0.167233
25,1,0.037178,27.810341,0.136608
26,0,0.001144,28.958008,0.173777
26,1,0.011864,28.938145,0.166792
27,0,0.023430,30.071861,0.177334
27,1,0.012375,30.046734,0.168613
28,0,0.027985,31.190056,0.175159
28,1,0.037689,31.153309,0.168956
29,0,0.030830,32.306232,0.193054
29,1,0.046638,32.267155,0.155128
30,0,0.032852,33.414864,0.183813
30,1,0.035294,33.391876,0.175185
31,0,0.022774,34.533531,0.204830
31,1,0.032448,34.500237,0.172811
32,0,0.010864,35.641998,0.217641
32,1,0.056770,35.606224,0.172639
33,0,0.047127,36.755989,0.206946
33,1,0.062042,36.717026,0.176852
34,0,0.042343,37.873291,0.212870
34,1,0.042648,37.845013,0.201859
35,0,0.046303,38.987690,0.215340
35,1,0.050468,38.949543,0.194709
36,0,0.018120,40.102699,0.239842
36,1,0.056389,40.056644,0.206425
37,0,0.033043,41.213490,0.238195
37,1,0.049843,41.173943,0.217220
38,0,0.027565,42.326736,0.256418
38,1,0.044060,42.288113,0.236445
39,0,0.041695,43.443119,0.250507
39,1,0.050858,43.394104,0.232974
40,0,0.059845,44.561615,0.250710
40,1,0.063805,44.508194,0.223892
41,0,0.045326,45.666332,0.254978
41,1,0.039772,45.630169,0.241198
42,0,0.043716,46.788429,0.273727
42,1,0.046867,46.744549,0.244431
43,0,0.053513,47.900276,0.268538
43,1,0.060745,47.850151,0.250605
44,0,0.054482,49.014515,0.285135
44,1,0.073792,48.960533,0.250777
45,0,0.056885,50.126553,0.276435
45,1,0.050903,50.083141,0.269453
46,0,0.063469,51.238758,0.296274
46,1,0.053505,51.196613,0.277270
47,0,0.052368,52.355762,0.299232
47,1,0.071770,52.301697,0.276964
48,0,0.038498,53.471493,0.318834
48,1,0.077797,53.410416,0.281650
49,0,0.047638,54.587101,0.320144
49,1,0.071487,54.528049,0.289672
50,0,0.059013,55.692036,0.315462
50,1,0.075287,55.644638,0.290296
51,0,0.045227,56.812321,0.344919
51,1,0.085197,56.746899,0.284255
52,0,0.054604,57.924221,0.334878
52,1,0.080765,57.864166,0.299080
53,0,0.071625,59.037678,0.333551
53,1,0.081284,58.982819,0.303877
54,0,0.062889,60.159687,0.337433
54,1,0.070572,60.098839,0.318290
55,0,0.069099,61.264385,0.358582
55,1,0.088005,61.208473,0.324953
56,0,0.068031,62.379787,0.352607
56,1,0.103569,62.311108,0.313296
57,0,0.068886,63.494678,0.368418
57,1,0.069473,63.431324,0.347939
58,0,0.058563,64.610580,0.372178
58,1,0.084923,64.542969,0.342956
59,0,0.058334,65.727638,0.385494
59,1,0.089859,65.659996,0.343443
60,0,0.064178,66.844391,0.387559
60,1,0.082947,66.769104,0.354347
61,0,0.062996,67.954514,0.403399
61,1,0.079651,67.882370,0.367065
62,0,0.082314,69.064857,0.396083
62,1,0.083649,69.000572,0.367044
63,0,0.070435,70.184113,0.417420
63,1,0.105827,70.109894,0.375615
64,0,0.068001,71.292488,0.418515
64,1,0.102615,71.218666,0.379743
65,0,0.070572,72.405037,0.423269
65,1,0.100334,72.337425,0.391188
