63,0,-70.097427,70.887894,0.327023
63,1,-70.126648,70.921211,0.307901
64,0,-71.227180,72.014488,0.352276
64,1,-71.265213,72.053070,0.321002
65,0,-72.339561,73.139412,0.342649
65,1,-72.372231,73.170357,0.320602
66,0,-73.448959,74.269730,0.356146
66,1,-73.489746,74.307533,0.328769
67,0,-74.564026,75.393578,0.354838
67,1,-74.594894,75.430656,0.324867
68,0,-75.673859,76.518463,0.361153
68,1,-75.722778,76.559982,0.332600
69,0,-76.772179,77.641335,0.349056
69,1,-76.820854,77.683929,0.324943
70,0,-77.888809,78.767380,0.359866
70,1,-77.937988,78.812019,0.329720
71,0,-79.006096,79.895515,0.367111
71,1,-79.058487,79.940277,0.333220
72,0,-80.119827,81.017685,0.373920
72,1,-80.167885,81.059319,0.335264
73,0,-81.252136,82.146805,0.390974
73,1,-81.289444,82.190781,0.343360
74,0,-82.361412,83.275658,0.395556
74,1,-82.403496,83.316757,0.349645
75,0,-83.471870,84.402519,0.391609
75,1,-83.531349,84.448563,0.352821
76,0,-84.579727,85.523376,0.384254
76,1,-84.637924,85.568672,0.349548
77,0,-85.713959,86.653923,0.413987
77,1,-85.760368,86.698357,0.352476
78,0,-86.823952,87.779900,0.402105
78,1,-86.865074,87.824966,0.352883
79,0,-87.930145,88.911537,0.405837
79,1,-87.969513,88.960609,0.344307
80,0,-89.048615,90.037842,0.408045
80,1,-89.091743,90.082443,0.345192
